business_id,restaurant,bar,shopping_mall,food,cafe,grocery_or_supermarket,movie_theater,lodging,night_club,parking,bus_station,subway_station,transit_station,university,school,restaurant_min,restaurant_avg,restaurant_max,bar_min,bar_avg,bar_max,food_min,food_avg,food_max,cafe_min,cafe_avg,cafe_max,movie_theater_min,movie_theater_avg,movie_theater_max,lodging_min,lodging_avg,lodging_max,night_club_min,night_club_avg,night_club_max
ZAgPh4v-oOb1g6cdlkKI0g,4,1,0,6,0,0,0,0,0,0,5,0,5,0,1,3,3.6,4,4.4,4.4,4.4,3,3.6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BHd2uFlGhHldJVhDPqBWDg,5,1,0,6,0,0,0,1,0,0,5,0,5,0,2,4,4.325,4.8,4.8,4.8,4.8,4,4.325,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2unQHR9uaRxk3dsW6f3MGA,8,4,2,12,1,2,0,6,2,0,10,0,10,1,0,3.5,3.8,4.2,3.9,4.05,4.2,3.5,3.9499999999999997,4.7,4.2,4.2,4.2,-1,-1,-1,2.1,3.6,4.2,3.9,4.05,4.2
LDtE3rhFnl4ud1ogxS6rGA,8,3,0,15,1,0,0,2,1,0,12,0,12,1,1,1.9,3.3285714285714287,3.9,4,4.266666666666667,4.8,1.9,3.7,4.7,4.3,4.3,4.3,-1,-1,-1,4,4,4,4,4,4
4rcOm0NnQkBanyS5g7TSNg,5,1,1,11,0,1,0,1,0,1,9,0,9,0,1,3.2,3.925,4.5,4.6,4.6,4.6,3.2,3.94,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
s87D-mtAuJ8BluKgYYsXGw,9,2,0,24,1,1,0,1,1,0,10,0,10,0,2,2.5,3.4285714285714284,4.7,4.2,4.45,4.7,2.5,3.8249999999999997,4.9,3.3,3.3,3.3,-1,-1,-1,3.5,3.5,3.5,-1,-1,-1
yQONzVpX-DEpGSuKMIov6A,8,4,2,11,1,2,0,6,2,0,9,0,9,1,0,3.5,3.8,4.2,3.9,4.05,4.2,3.5,3.9499999999999997,4.7,4.2,4.2,4.2,-1,-1,-1,2.1,3.6,4.2,3.9,4.05,4.2
796udskkHkdfSEW0TZ3Ezw,4,1,0,10,0,2,0,0,0,0,4,0,4,0,2,4.2,4.25,4.3,4.6,4.6,4.6,4.2,4.375,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9tefv6uPxoHhp_OlQQJVXA,16,3,1,24,1,3,0,1,1,0,13,0,13,0,0,3,3.711111111111111,4.7,3.9,3.9,3.9,3,3.69,4.7,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,3.9,3.9,3.9
XLqnjlLYt0_q_NG7l_BpMA,7,2,0,13,2,1,0,2,0,0,5,0,5,0,2,2.8,3.54,4.2,2.8,3.4499999999999997,4.1,2.8,3.54,4.2,-1,-1,-1,-1,-1,-1,1.9,3.0999999999999996,4.3,-1,-1,-1
Um5VnQXli9IwplV2rmgggg,19,2,0,29,5,2,0,0,1,0,11,0,11,2,4,2.2,3.380000000000001,4.7,2.8,3.4499999999999997,4.1,2.2,3.4833333333333334,5,3.5,4.25,5,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
_8Y-XNHmQ76xmxUQIrn0sA,6,2,0,12,2,1,0,2,0,0,5,0,5,0,2,2.8,3.375,4.1,2.8,3.4499999999999997,4.1,2.8,3.375,4.1,-1,-1,-1,-1,-1,-1,1.9,3.0999999999999996,4.3,-1,-1,-1
rAb_wfdKKPPbcIysjYcW4A,2,1,0,9,0,1,0,4,1,0,11,0,11,0,4,4.4,4.5,4.6,4.4,4.4,4.4,3.7,4.275,4.6,-1,-1,-1,-1,-1,-1,2.6,3.0666666666666664,3.3,4.4,4.4,4.4
hzUOqxpcnYYBgLlrgvjQYQ,21,3,0,33,5,3,0,1,1,0,13,0,13,2,5,2.2,3.4250000000000003,4.7,2.8,3.6666666666666665,4.1,2.2,3.5157894736842112,5,3.5,4.25,5,-1,-1,-1,1.9,1.9,1.9,4.1,4.1,4.1
5UBAWhxukaPrc_0DalT-3w,23,3,0,35,5,3,0,0,1,0,13,0,13,2,4,2.2,3.45,4.7,2.8,3.6666666666666665,4.1,2.2,3.528571428571429,5,3.5,4.25,5,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
jzPMl-NoB5F2fwoHX3hN8A,13,3,0,17,0,0,0,5,0,4,12,0,12,0,9,2.7,3.6999999999999993,4.6,3.5,4.05,4.6,2.7,3.6999999999999993,4.6,-1,-1,-1,-1,-1,-1,3.8,3.8499999999999996,3.9,-1,-1,-1
I4L_MJOZsnux3xCU2bLP8Q,27,1,2,36,5,0,0,5,1,3,8,0,9,0,0,2.8,3.8086956521739133,4.4,4.2,4.2,4.2,2.8,3.838461538461539,4.4,3.4,3.94,4.3,-1,-1,-1,3.1,3.6666666666666665,4,-1,-1,-1
Mng1FUcW-xRSdsDkowQm2Q,23,7,2,36,3,1,0,4,1,0,7,0,7,0,3,3,4.241176470588235,4.8,3,4.26,4.6,3,4.308695652173912,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
JN2qXIuDXnV2d8WnSqd28A,30,8,1,44,3,1,0,3,1,0,14,0,14,0,3,3,4.229166666666667,4.8,3,4.271428571428571,4.6,3,4.283333333333333,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
KIbFaBrZDX7rrYJInkv5Kg,20,4,1,35,3,2,0,3,2,2,13,0,14,2,9,2.4,3.7882352941176474,5,4,4.35,4.9,2.4,3.9000000000000004,5,3.4,3.65,3.9,-1,-1,-1,4,4.2,4.4,4,4.45,4.9
-AAig9FG0s8gYE4f8GfowQ,6,3,0,7,1,0,0,0,0,0,5,0,6,0,2,3.4,4.220000000000001,4.6,3.4,4.1,4.6,3.4,4.220000000000001,4.6,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SfrBXbRdNB_gqPkIgJyKCg,11,0,1,14,2,1,0,2,0,1,15,0,15,0,3,2.7,3.4899999999999998,4.5,-1,-1,-1,2.7,3.5999999999999996,4.7,3.2,3.2,3.2,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1
7Jmri1RCl9Ksmpi5EoIOZQ,14,2,2,24,3,0,0,9,1,4,8,0,9,0,0,2.8,4.016666666666667,4.6,4.2,4.4,4.6,2.8,4.007142857142857,4.6,3.9,4.0,4.1,-1,-1,-1,2.3,3.3333333333333335,4,-1,-1,-1
3xEB9FyFXolq1b_Qn_BFtg,8,3,0,10,1,0,0,0,0,1,10,0,11,0,0,2.7,3.8000000000000003,4.6,3.4,4.1,4.6,2.7,3.8499999999999996,4.6,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SkNUbFJiJtbZjY-S_S0u7g,23,7,2,36,3,1,0,4,1,0,7,0,7,0,3,3,4.241176470588235,4.8,3,4.26,4.6,3,4.308695652173912,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
20rvtW6moryYCD_2iogQ8w,13,5,0,17,0,0,0,3,0,3,12,0,12,0,6,2.7,3.711111111111111,4.6,3.4,3.9499999999999997,4.6,2.7,3.711111111111111,4.6,-1,-1,-1,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1
HfWkdqxegjiGEXzI8j7Wwg,18,2,1,24,1,0,0,8,1,3,7,0,8,0,8,2.8,4.028571428571428,4.6,4.2,4.4,4.6,2.8,4.028571428571428,4.6,4.1,4.1,4.1,-1,-1,-1,2.3,3.3199999999999994,4.5,-1,-1,-1
VZYMInkjRJVHwXVFqeoMWg,15,2,2,25,3,0,0,8,1,3,6,0,7,0,3,2.8,4.016666666666667,4.6,4.2,4.4,4.6,2.8,4.007142857142857,4.6,3.9,4.0,4.1,-1,-1,-1,2.3,3.2,3.9,-1,-1,-1
g4Eit1EeeEGhTVik6AWYsA,13,6,0,18,0,0,0,1,0,1,16,0,16,0,4,2.7,3.65,4.6,3.4,3.8166666666666664,4.6,2.7,3.6769230769230767,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cIwMq5KNq0ASQzoTP1dE9Q,19,7,2,30,2,1,0,4,1,0,9,0,9,0,1,3,4.2,4.8,3,4.26,4.6,3,4.257894736842106,4.8,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
OkXpdUozVS3vjSRtCoSIvw,19,1,2,28,6,0,0,7,1,4,9,0,10,0,0,2.8,3.829411764705881,4.4,4.2,4.2,4.2,2.8,3.842105263157894,4.4,3.4,3.94,4.3,-1,-1,-1,2.3,3.2199999999999998,4,-1,-1,-1
ezM-93i6eNb4LnYp3J101Q,23,8,2,36,3,1,0,3,1,0,9,0,9,0,3,3,4.241176470588235,4.8,3,4.266666666666667,4.6,3,4.308695652173912,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
cjUmPLRT43wN9Z87A9BOpg,21,7,2,33,3,1,0,4,1,0,9,0,9,0,3,3,4.225,4.8,3,4.26,4.6,3,4.3,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
UWrB5H3G-hhiHMy3iKV2ew,22,9,2,33,4,1,0,3,0,0,9,0,9,0,3,3,4.223529411764705,4.8,3,4.299999999999999,4.6,3,4.308333333333333,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
-3WVw1TNQbPBzaKCaQQ1AQ,10,5,1,19,3,0,0,1,1,4,10,0,11,0,2,2.8,4.066666666666666,4.6,4.1,4.2749999999999995,4.6,2.8,4.016666666666667,4.8,2.9,3.6999999999999997,4.3,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
a5N-FJqNPOmhoTV5JkQrww,19,1,2,28,6,0,0,9,1,4,9,0,10,0,0,2.8,3.8812499999999988,4.4,4.2,4.2,4.2,2.8,3.888888888888888,4.4,3.4,3.94,4.3,-1,-1,-1,2.3,3.3333333333333335,4,-1,-1,-1
wTiQXYB9fE9rcSZDsZgbtQ,23,7,2,36,3,1,0,4,1,0,7,0,7,0,3,3,4.241176470588235,4.8,3,4.26,4.6,3,4.308695652173912,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
L19_1cG2ALVjdBQ456h26A,14,5,0,18,0,0,0,3,0,3,11,0,12,0,9,2.7,3.79,4.6,3.4,3.9499999999999997,4.6,2.7,3.8272727272727267,4.6,-1,-1,-1,-1,-1,-1,3.8,4.15,4.5,-1,-1,-1
zZmhEpiVpRfFQid87-pcOQ,21,9,2,32,3,1,0,3,0,0,9,0,9,0,3,3,4.199999999999999,4.8,3,4.299999999999999,4.6,3,4.2956521739130435,4.9,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
OCmmPs_5NBt65ZY7OuG-lA,0,0,0,1,0,0,0,1,0,0,6,0,6,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1,-1,-1,-1
WPSM_oTPceoSnwqQWfAsdg,24,1,2,33,6,0,0,5,1,3,8,0,9,0,0,2.8,3.8049999999999997,4.4,4.2,4.2,4.2,2.8,3.8391304347826085,4.4,3.4,3.94,4.3,-1,-1,-1,3.1,3.6666666666666665,4,-1,-1,-1
5W0WLaM5gue42MQPpcB0lw,20,9,2,28,3,1,0,3,0,0,11,0,11,0,2,3,4.199999999999999,4.8,3,4.299999999999999,4.6,3,4.2700000000000005,4.8,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
3UMcsN9IjoeV8JZvC4apag,29,8,1,42,2,1,0,2,1,0,15,0,15,0,8,3,4.263636363636365,4.8,3,4.271428571428571,4.6,3,4.280769230769231,4.8,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
yaTx8l9SrM0qR3Zcdnw5rw,14,3,0,20,0,0,0,8,0,4,11,0,11,0,8,2.8,3.822222222222222,4.6,3.5,4.05,4.6,2.8,3.8600000000000003,4.6,-1,-1,-1,-1,-1,-1,2.3,3.46,4.5,-1,-1,-1
INAZN7Ymyzmm7PTpB7kHeA,14,6,0,17,0,0,0,2,0,3,16,0,17,0,6,2.7,3.71,4.6,3.4,3.8599999999999994,4.6,2.7,3.71,4.6,-1,-1,-1,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1
dSQh1Hx2BiSrYog4ad740A,24,1,2,33,6,0,0,5,1,3,8,0,9,0,0,2.8,3.8049999999999997,4.4,4.2,4.2,4.2,2.8,3.8391304347826085,4.4,3.4,3.94,4.3,-1,-1,-1,3.1,3.6666666666666665,4,-1,-1,-1
kUGgkYxXxHDhD6mtpQdUNQ,18,5,0,24,2,1,0,0,2,1,16,0,16,0,5,2.7,4.0928571428571425,4.8,3.5,4.05,4.3,2.7,4.12,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,3.5,3.5,3.5
DeAnVirgOxQnI36V1W158A,9,5,0,16,0,2,0,0,1,0,9,0,9,0,1,2.6,4.025,4.9,4,4.133333333333334,4.2,2.6,4.090909090909091,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
ML1RJdeZ7bbfMrHvJ7m99A,17,4,0,23,2,1,0,0,2,1,15,0,15,0,5,2.7,4.13076923076923,4.8,3.5,3.9666666666666663,4.3,2.7,4.157142857142857,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,3.5,3.5,3.5
nrb_PRgJB-ZOVLD07fikJQ,9,1,0,14,0,1,0,2,0,0,5,0,5,0,4,3,3.8000000000000003,4.5,4.4,4.4,4.4,3,3.8000000000000003,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lFs2xPJ6Nngi6DnHfsX4qA,9,2,0,11,0,0,0,1,0,0,11,0,11,0,2,2.7,3.788888888888889,4.9,3.6,4.1,4.6,2.7,3.81,4.9,-1,-1,-1,-1,-1,-1,3.9,3.9,3.9,-1,-1,-1
-S7aL8dVIiXjCdbTZVn8uA,19,4,1,34,3,2,0,2,1,0,5,0,5,0,5,2.7,3.933333333333333,4.5,4.1,4.3,4.5,2.7,4.043749999999999,4.8,3.9,4.05,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
FltN1Hnw4n7BORXJH1kaeg,17,8,1,31,4,1,0,1,0,0,8,0,8,0,1,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
AkOruz5CrCxUmXe1p_WoRg,18,5,0,24,2,1,0,0,2,1,16,0,16,0,5,2.7,4.0928571428571425,4.8,3.5,4.05,4.3,2.7,4.12,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,3.5,3.5,3.5
kIvIqHvvFOc6aCutFYIvNg,16,8,1,30,4,1,0,1,0,0,8,0,8,0,1,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
3CSaqRNvYg7ZdN2zwxwzVw,11,2,0,18,1,3,0,2,0,0,3,0,3,0,4,3,3.8625000000000003,4.5,4.3,4.35,4.4,3,3.8625000000000003,4.5,4.3,4.3,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
vaqmESluryt5i4Wbkb6KRA,10,5,1,22,2,2,0,0,0,0,4,0,4,0,3,3.6,4.033333333333333,4.5,3,3.766666666666667,4.5,3.6,4.08,4.8,3.9,3.9,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
FW2Z4ll4zSOEDAJX9-wBZA,12,3,0,21,2,3,0,2,0,0,10,0,10,0,4,3,3.888888888888889,4.5,4.1,4.266666666666667,4.4,3,3.8909090909090907,4.5,4.1,4.199999999999999,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
XRBTHOXaJK_AJ2wy5mX_1A,5,5,0,10,2,0,0,0,1,0,3,0,3,0,2,4,4.220000000000001,4.4,3.5,3.9999999999999996,4.3,2.9,4.114285714285714,4.8,2.9,3.5999999999999996,4.3,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
j1k5n2rKVfb08oEPvrbHkg,19,5,0,26,1,0,0,2,1,0,10,0,10,0,5,2.7,4.133333333333334,4.8,4.1,4.3,4.5,2.7,4.156250000000001,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
XcwbN5fDlyl8qCttcdDGKA,20,5,0,27,1,0,0,2,1,0,9,0,9,0,5,2.7,4.112500000000001,4.8,4.1,4.3,4.5,2.7,4.135294117647059,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
ShlpOxmjFOeiuSdUMVQr3A,16,8,1,30,4,1,0,1,0,0,8,0,8,0,1,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
VlG9qxAc4d0em2djaU__xw,12,3,0,20,2,3,0,2,0,0,3,0,3,0,4,3,3.888888888888889,4.5,4.1,4.266666666666667,4.4,3,3.94,4.5,4.1,4.199999999999999,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
naUFPFYH2CqHtTrV3IAJrQ,10,3,1,21,2,2,0,0,0,0,6,0,6,0,3,3.6,4.0,4.3,3,3.4,3.8,3.6,4.0600000000000005,4.8,3.9,3.9,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
W8WyVVxinyRjzP8gJa7ILg,18,5,0,24,2,1,0,0,2,1,16,0,16,0,5,2.7,4.0928571428571425,4.8,3.5,4.05,4.3,2.7,4.12,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,3.5,3.5,3.5
PxeX1M8WtyPxX1MuuGIh-g,11,5,1,25,2,3,0,0,0,0,4,0,4,0,4,3.6,4.0285714285714285,4.5,3,3.766666666666667,4.5,3.6,4.072727272727273,4.8,3.9,3.9,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
okrarTDfBtgrk2GOXvCGGg,9,1,0,13,0,1,0,2,0,0,4,0,4,0,4,3,3.8000000000000003,4.5,4.4,4.4,4.4,3,3.8000000000000003,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
auorqdHiATGZHVd-sd79ZQ,19,5,0,28,1,0,0,2,1,0,9,0,9,0,6,2.7,4.08,4.8,4.1,4.3,4.5,2.7,4.10625,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
MEraJIKYztC7IOzYwMe86g,10,6,2,19,3,2,0,3,1,0,8,0,8,0,7,3.5,4.033333333333333,4.7,3.8,4.275,4.6,3.5,4.15,4.9,3.8,4.3,4.6,-1,-1,-1,3.3,3.3,3.3,3.8,3.8,3.8
3ZVG1MSRuvheqZ4gOioQVw,8,2,0,11,0,1,0,0,0,0,11,0,11,0,3,2.7,3.8,4.9,3.6,4.1,4.6,2.7,3.75,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FKHv7FkblONv9qqBndJUrg,19,5,0,26,1,0,0,2,1,0,10,0,10,0,5,2.7,4.1466666666666665,4.8,4.1,4.3,4.5,2.7,4.16875,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
od49_DFUJY9louGx80My-A,9,3,0,11,0,0,0,0,0,0,16,0,16,0,3,2.7,3.788888888888889,4.9,3.5,3.9,4.6,2.7,3.81,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t30Ua_mSiClnpBqud84ygw,21,0,0,30,3,0,0,3,0,0,12,0,12,0,2,2.7,3.763157894736842,4.6,-1,-1,-1,2.7,3.849999999999999,4.8,3.8,4.033333333333333,4.2,-1,-1,-1,3.1,3.1,3.1,-1,-1,-1
lHKS896yFkmAuWyFnbNP3A,18,5,0,25,1,0,0,2,1,0,8,0,8,0,4,2.7,4.135714285714285,4.8,4.1,4.3,4.5,2.7,4.159999999999999,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
LzpR_jE6VIutJ08s2cdRrw,18,0,1,23,1,0,0,0,0,0,8,0,8,0,4,2.7,3.833333333333334,4.6,-1,-1,-1,2.7,3.9473684210526314,4.8,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
0K35eGvzVRZEirNo5v_WfA,23,0,1,33,4,0,0,3,0,0,12,0,12,0,1,2.7,3.7857142857142856,4.6,-1,-1,-1,2.7,3.8399999999999994,4.8,3.8,4.033333333333333,4.2,-1,-1,-1,3.1,3.1,3.1,-1,-1,-1
m9k4BhXgNTBTguxvLNUaEg,18,3,0,28,1,5,0,1,2,1,10,0,10,0,0,3,3.6749999999999994,4.3,3.9,3.95,4,3,3.653333333333333,4.3,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,3.9,3.95,4
BT2Vls7h6sWrCKa5gGXbKg,7,1,0,10,1,1,0,1,2,0,6,0,6,0,0,3.6,3.925,4.2,4,4,4,3.6,3.9200000000000004,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
UlShIstbG4Yfh0MpTAEciA,8,3,0,16,1,0,0,2,1,0,10,0,10,1,1,1.9,3.3285714285714287,3.9,4,4.266666666666667,4.8,1.9,3.7,4.7,4.3,4.3,4.3,-1,-1,-1,4,4,4,4,4,4
IIM0aFvL_ogc7iD36Dfzpg,6,6,1,15,1,5,0,1,1,0,5,0,5,0,1,3.4,4.033333333333332,4.7,3.6,4.233333333333333,5,3.4,4.175,4.8,4.1,4.1,4.1,-1,-1,-1,-1,-1,-1,5,5,5
t54zAs7IftAVb9SKcCRotw,18,3,0,28,1,5,0,1,2,1,10,0,10,0,0,3,3.6749999999999994,4.3,3.9,3.95,4,3,3.653333333333333,4.3,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,3.9,3.95,4
XAaXT0e70-USVYVKcnljsg,8,5,1,17,2,5,0,0,1,0,4,0,4,0,1,3.4,4.074999999999999,4.7,3.6,4.12,5,3.4,4.178571428571429,4.8,4.1,4.4,4.7,-1,-1,-1,-1,-1,-1,5,5,5
HNusESyB6lEgrf5IUwUr_g,32,1,1,50,6,2,0,3,0,0,12,0,12,0,3,2.7,3.8571428571428568,4.6,3.8,3.8,3.8,2.7,3.905714285714287,4.8,3.8,4.025,4.2,-1,-1,-1,3.1,3.1,3.1,-1,-1,-1
Tr3EsurgHqGPTXwAfjZ04Q,16,8,1,30,4,1,0,1,0,0,7,0,7,0,1,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
XzR49vhfm5ugcPJ3x_c2KQ,16,8,1,30,4,1,0,1,0,0,8,0,8,0,3,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
18TUn9oiW0k0yB6lheiOvw,17,8,1,31,4,1,0,1,0,0,7,0,7,0,1,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
xAVAqgpZOYYvP4BtfUInsA,31,5,2,45,5,4,0,2,2,0,5,0,5,0,4,2.8,4.034999999999999,4.7,3.6,4.025,4.9,2.8,4.0600000000000005,4.7,4,4.1,4.2,-1,-1,-1,4.3,4.3,4.3,4.9,4.9,4.9
ntJAKLAq0cXzzdFgPoo0Iw,22,0,0,30,3,0,0,1,0,0,12,0,12,0,2,2.7,3.7699999999999996,4.6,-1,-1,-1,2.7,3.8519999999999994,4.8,3.8,4.033333333333333,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
OT0gFIAr_c-d3i-IQ6TZQg,23,0,1,36,5,1,0,2,0,0,13,0,13,0,2,2.7,3.7904761904761903,4.6,-1,-1,-1,2.7,3.87037037037037,4.8,3.8,4.025,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
c0RSs2KYK5Y-ZlSrNq9LyA,10,1,1,16,2,1,0,0,0,0,11,0,11,0,1,2.7,3.9000000000000004,4.6,4,4,4,2.7,3.9299999999999997,4.6,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
TGb6D6zmx1KP4aDDH5Aihw,28,1,1,41,5,1,0,2,0,0,11,0,11,0,2,2.7,3.844,4.6,3.8,3.8,3.8,2.7,3.903225806451613,4.8,3.8,4.025,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
u8bQvtkVa5lW-SNwRLH6Vg,32,1,1,50,6,2,0,3,0,0,13,0,13,0,3,2.7,3.8571428571428568,4.6,3.8,3.8,3.8,2.7,3.905714285714287,4.8,3.8,4.025,4.2,-1,-1,-1,3.1,3.1,3.1,-1,-1,-1
Qbt8Y1Ra3RDtHPUyW7no5w,9,5,0,16,0,2,0,0,1,0,9,0,9,0,1,2.6,4.025,4.9,4,4.133333333333334,4.2,2.6,4.090909090909091,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
Tk2dSL0TwQeI_zNJmb442A,7,2,1,12,0,1,0,3,0,0,12,0,12,0,5,2.8,3.6999999999999997,4.3,4.2,4.2,4.2,2.8,3.775,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GpK9MeUjEd7rwhejG2ykww,8,0,0,14,2,0,0,3,0,0,12,0,12,0,2,2.9,3.737499999999999,4.3,-1,-1,-1,2.9,3.7399999999999998,4.3,3.8,3.9499999999999997,4.1,-1,-1,-1,3.1,3.1,3.1,-1,-1,-1
74NT13vpDleoNrkxQdEpsQ,26,1,1,39,5,1,0,2,0,0,12,0,12,0,2,2.7,3.820833333333333,4.6,3.8,3.8,3.8,2.7,3.8866666666666663,4.8,3.8,4.025,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
KLaxBc83JnxyGf7GP7enYA,29,6,2,44,5,4,0,1,1,0,5,0,5,0,2,2.8,4.0473684210526315,4.7,3.6,4.1,4.9,2.8,4.070833333333334,4.7,4,4.1,4.2,-1,-1,-1,4.3,4.3,4.3,4.9,4.9,4.9
X8dNaEFH7LWDt1ORmkfDTg,23,0,1,33,4,0,0,1,0,0,11,0,11,0,2,2.7,3.7904761904761903,4.6,-1,-1,-1,2.7,3.865384615384615,4.8,3.8,4.033333333333333,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
KNIw6kwf8LZkrS1lEnaLiw,28,1,1,41,5,1,0,2,0,0,11,0,11,0,2,2.7,3.844,4.6,3.8,3.8,3.8,2.7,3.903225806451613,4.8,3.8,4.025,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
gQjTs4BDNYSu9oJhkEsssw,31,1,1,49,6,2,0,2,0,0,11,0,11,0,3,2.7,3.848148148148147,4.6,3.8,3.8,3.8,2.7,3.900000000000001,4.8,3.8,4.025,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
ib-y5nsfn3unE0lLY1vfAw,37,3,1,60,7,4,0,4,1,0,13,0,13,0,3,2.7,3.837931034482758,4.7,3.8,4.35,4.9,2.7,3.923076923076924,4.8,3.8,4.06,4.2,-1,-1,-1,3.1,3.7,4.3,4.9,4.9,4.9
Pfb6VOIiroqDWOebfgWGPQ,17,8,1,31,4,1,0,1,0,0,8,0,8,0,2,3.2,4.033333333333333,4.8,3.6,4.114285714285715,4.8,3.2,4.157142857142857,4.8,3.2,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
