"business_id","name","address","city","state","stars","categories","price","restaurant_stars","bar_stars","food_stars","cafe_stars","movie_theater_stars","lodging_stars","night_club_stars","parking","bus_station","transit_station","university"
"1AMncE6Lxdr6J9PeqZi4nA","Bill Johnson's Big Apple Restaurants","3757 E Van Buren St
Phoenix, AZ 85008","Phoenix","AZ",3,"['Steakhouses', 'Barbeque', 'Restaurants']",2,4.3,4.2,4.3,-1,-1,2.975,-1,3,11,12,6
"1aOiRg6IJSimaexJspyvfQ","Hunbertos","53rd N Valvista Dr
Ste 101
Gilbert, AZ 85234","Gilbert","AZ",4.5,"['Mexican', 'Restaurants']",1,3.58571428571429,-1,3.7375,4.8,-1,-1,-1,0,5,5,0
"1B5vpxnZYXKil_k5d5MpEQ","Taco Bell","3507 W. Peoria Ave.
Phoenix, AZ 85029","Phoenix","AZ",3,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",1,3.6,4,3.72727272727273,-1,-1,-1,4,0,14,14,0
"-1bOb2izeJBZjHC7NWxiPA","First Watch","61 W. Thomas Road
Phoenix, AZ 85013","Phoenix","AZ",4,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']",1,3.86785714285714,4.23333333333333,3.88709677419355,3.94,-1,4.1,-1,3,8,8,0
"1BR0QpmxXzRZv14wvW5rtQ","Subway","7730 E McDowell Rd
Ste 108-B
Scottsdale, AZ 85257","Scottsdale","AZ",3.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.6,3.8,3.90666666666667,4.8,-1,3.8,3.8,0,16,16,0
"1cCF9wHMJIaaQmj7wqRqMg","The Nile Cafe","7051 E McDowell Rd
Scottsdale, AZ 85257","Scottsdale","AZ",3,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",NA,4.45,3.96,4.45,4.5,-1,3.4,3.6,0,9,9,0
"1cGZU2gDewDfEu-bBMZEgQ","Los Betos Mexican Food","3217 E Greenway Road
Phoenix, AZ 85032","Phoenix","AZ",3.5,"['Mexican', 'Restaurants']",1,3.38,3.9,3.57142857142857,-1,-1,-1,-1,0,10,10,0
"1cTI09YZ3uRPXt3YkznuPg","A Touch of European Cafe","7146 N 57th Dr
Glendale, AZ 85301","Glendale","AZ",4.5,"['Polish', 'Restaurants']",2,3.90769230769231,4.15,3.97222222222222,3.9,-1,3.55,4.1,1,15,15,0
"1Duul3qCnLrNak1Np-iHfw","Pita Jungle","1949 W Ray Rd
Chandler, AZ 85224","Chandler","AZ",4,"['Vegetarian', 'American (New)', 'Mediterranean', 'Restaurants']",2,3.68571428571429,3.9,3.925,4.2,-1,-1,-1,0,4,4,0
"1eBJyYf3JEccqXUFxG1VWQ","Dilly's Deli Sandwich Shop","14202 N Scottsdale Rd
Scottsdale, AZ 85254","Scottsdale","AZ",3.5,"['Delis', 'Sandwiches', 'Restaurants']",1,3.98181818181818,-1,4.1,-1,-1,-1,-1,0,10,10,0
"1F3wLIHATM_-Ec_E4GAoiw","Arby's","4412 N Miller Rd
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.93333333333333,3.78235294117647,3.96521739130435,4.9,-1,3.8,3.64166666666667,1,12,12,0
"1FiymySkWsWxDNaUAP1LuQ","Sea Saw","7133 E Stetson Dr
Scottsdale, AZ 85251","Scottsdale","AZ",4.5,"['Japanese', 'Restaurants']",4,3.992,4.00217391304348,4.01428571428571,4.06,4.4,3.87777777777778,3.92857142857143,2,18,19,3
"1F-pelV0fTduYV_vCrvjLA","Black Bear Diner","1809 E.Baseline Rd
Gilbert, AZ 85233","Gilbert","AZ",4,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']",2,3.675,3.65,3.74761904761905,3.85,-1,-1,-1,0,4,5,0
"1_FS3rvpvgGEzr_SncSVpQ","The Good Egg - Ancala","11162 N Frank Lloyd Wright
Ste101
Scottsdale, AZ 85259","Scottsdale","AZ",3,"['Breakfast & Brunch', 'Restaurants']",2,3.71428571428571,3.95,3.69375,3.575,-1,-1,-1,0,1,1,0
"1ggcLvWPBDWnp5MVTRnoRg","The Old Spaghetti Factory","3155 W Chandler Blvd, #9
Ste 9
Chandler, AZ 85226","Chandler","AZ",3,"['Restaurants', 'Italian']",2,3.9,3.86666666666667,3.89130434782609,4.05,4.3,-1,-1,1,1,1,0
"_1GI_asXVGhOJMNF51SdlQ","Taco Bell","9380 W. Northern Avenue
Glendale, AZ 85305","Glendale","AZ",3,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",1,3.77777777777778,3.6,3.89090909090909,4.5,-1,-1,-1,0,0,0,0
"1h88e48P845HXL4SVHzX0g","Five Guys Burgers and Fries","2340 E Baseline Rd
Phoenix, AZ 85042","Phoenix","AZ",3.5,"['Burgers', 'Fast Food', 'Restaurants']",2,3.63333333333333,2.8,3.66086956521739,2.8,-1,-1,-1,0,9,9,1
"1hcGT6I1vAIH_pZuyud0HQ","Brickyard Sports Bar and Grill","20235 N Cave Creek Rd
Ste 111
Phoenix, AZ 85024","Phoenix","AZ",2,"['American (New)', 'Restaurants']",2,3.37142857142857,4.15,3.5375,4.7,-1,-1,-1,0,5,5,0
"1hyJEY-DGD898iN6S-AmtQ","Rosatis Pizza","3120 S Gilbert Rd
Ste 2
Chandler, AZ 85286","Chandler","AZ",2,"['Pizza', 'Restaurants']",2,4.26666666666667,-1,4.26666666666667,-1,-1,-1,-1,0,0,0,0
"1iJA5fYMDLjCE8PBrt4kMg","Lunch Time Cafe","3330 N 35th Ave
Phoenix, AZ 85017","Phoenix","AZ",4.5,"['Cafes', 'Restaurants']",1,4.2,-1,3.66666666666667,4.4,-1,-1,-1,1,4,4,0
"1iw4g7qcKua2-V06RQpyCw","Dagwoods","2355 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",2.5,"['Delis', 'Sandwiches', 'Restaurants']",NA,4.09411764705882,4.125,4.14210526315789,-1,3.8,4.3,-1,1,8,8,0
"1_JEa6MI0xl_wlY4gqMHqw","Giant Rustic Pizza","3945 E Camelback Rd
Phoenix, AZ 85018","Phoenix","AZ",4,"['Pizza', 'Restaurants']",1,4.2,4.275,4.07777777777778,-1,-1,-1,4.5,0,6,6,0
"1JXCQLdUZSWJqghmLovl4w","Cafe Cornucopia","4959 W Ray Rd
Chandler, AZ 85226","Chandler","AZ",5,"['Cafes', 'Restaurants']",2,3.88421052631579,4.3,3.95,4.2,-1,-1,-1,0,3,3,0
"1kMR_HUA8i-wYOJFZfLhBA","32nd Cafe","2822 N 32nd St
Ste 1
Phoenix, AZ 85008","Phoenix","AZ",4.5,"['Mexican', 'Cafes', 'American (New)', 'Restaurants']",1,3.925,4.6,3.98333333333333,-1,-1,-1,-1,1,10,10,0
"1Kq-4VwjJRgx-Ekhk6hM6g","Pizza Five85","2805 N Scottsdale Rd
Ste 103
Scottsdale, AZ 85257","Scottsdale","AZ",3,"['Pizza', 'Restaurants']",1,3.77826086956522,4.11428571428571,3.83214285714286,4.2,-1,-1,4.2,0,11,11,0
"1ksEqDWneqp8vn1m2zSueg","Pho A.V","3202 E Greenway Rd
Ste 1289
Phoenix, AZ 85032","Phoenix","AZ",4,"['Vietnamese', 'Restaurants']",1,3.38,3.9,3.5,-1,-1,-1,-1,0,8,8,0
"1LSxfyNIUFbQb-Ej0FDGTw","Mimi's Cafe","10214 N Metro Pkwy W
Phoenix, AZ 85051","Phoenix","AZ",3,"['American (Traditional)', 'Cafes', 'Restaurants']",2,3.70416666666667,2.75,3.78965517241379,3.86666666666667,-1,4,-1,0,17,17,0
"_1lXRQ2Qda8HDpUQUqTYwA","Jb's","1818 W Montebello Ave
Phoenix, AZ 85015","Phoenix","AZ",3,"['Breakfast & Brunch', 'Restaurants']",1,3.25714285714286,3.8,3.2,3.7,4.6,-1,-1,0,9,9,0
"1M4oczf2lmkdgbrJ3J7OqA","Christopher's and Crush Lounge","2502 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",4,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']",3,4.02307692307692,4.24,4.09333333333333,-1,3.8,3.7,-1,2,10,10,0
"1MQmujTuU-3qPdoogdA8CQ","Joyride Taco House","5202 N Central Ave
Phoenix, AZ 85012","Phoenix","AZ",4,"['Mexican', 'Restaurants']",2,4.18,4.3,4.255,4.6,-1,4.7,-1,0,11,11,0
"1n1fnITYvF-539rAL6nhTQ","Sclafani's Famous Pizza","10405 E McDowell Mountain Ranch Rd
Scottsdale, AZ 85255","Scottsdale","AZ",3.5,"['Pizza', 'Restaurants']",1,4.6,4.6,4.6,-1,-1,-1,-1,0,0,0,0
"1nq6zzJuVgwaHtXau97_Iw","Asadero Norte De Sonora","122 N 16th St
Phoenix, AZ 85034","Phoenix","AZ",4.5,"['Mexican', 'Restaurants']",1,3.875,-1,4.08,-1,-1,-1,-1,0,16,16,0
"1nsxori657cAx2hiyYb4rA","El Ranchero Mexican Restaurant","1900 E McDowell Rd
Phoenix, AZ 85006","Phoenix","AZ",4.5,"['Mexican', 'Restaurants']",1,3.9,3.9,3.76,-1,-1,-1,4,0,5,5,0
"1NZLxU5WvB5roPFzneAlLw","Barrio Café","2814 N 16th St
Phoenix, AZ 85006","Phoenix","AZ",4,"['Cafes', 'Mexican', 'Restaurants']",2,3.92857142857143,4.2,4.10909090909091,-1,-1,-1,-1,0,9,9,0
"1OO3fy6z5lxlRuHnnhPStg","Best of Europe Meats & Deli","3202 E Greenway Rd
Ste 1611
Phoenix, AZ 85032","Phoenix","AZ",4.5,"['Polish', 'Delis', 'Sandwiches', 'Restaurants']",1,3.38,3.9,3.5,-1,-1,-1,-1,0,8,8,0
"1OQHQz0ErI15EZ6qtp1-Pw","Jack-In-the Box Drive Thru","4151 W Bell Rd
Phoenix, AZ 85053","Phoenix","AZ",4,"['Fast Food', 'Restaurants']",1,3.8875,4.4,4.02307692307692,-1,-1,-1,-1,0,11,11,0
"1PcG-b2oT_qNy_3XjazD2w","Korean Restaurant","1414 N Scottsdale Rd
Scottsdale, AZ 85250","Scottsdale","AZ",2.5,"['Korean', 'Restaurants']",2,4.3,4.025,4.3,4.5,-1,3.4,3.6,0,8,8,1
"1PEBcXLpMTbHF5qQCmgZcw","Long Wongs","7124 E Thomas Rd
Scottsdale, AZ 85251","Scottsdale","AZ",3.5,"['Burgers', 'Chicken Wings', 'Restaurants']",1,3.72272727272727,3.9,3.76538461538461,4.2,-1,4.3,-1,0,9,9,0
"1Q5RBgfdqaksCLe4s5A2jA","Meatballz","3395 W Chandler Blvd
Ste 1
Chandler, AZ 85226","Chandler","AZ",3,"['Restaurants', 'Italian']",1,3.89444444444444,3.94,3.94,3.8,-1,3.8,-1,1,6,6,0
"1Q_H3BLhKBymF6Se8FfZNw","Alto Ristorante e Bar","Inside Hyatt Regency
7500 E Doubletree Ranch Rd
Scottsdale, AZ 85258","Scottsdale","AZ",4,"['Restaurants', 'Italian']",3,4.46666666666667,4.35,4.46666666666667,-1,-1,4.55,-1,0,0,0,0
"1QjedpN-fgcMUdO9d4B2AA","Mariscos Ensenada","3242 W Van Buren St
Phoenix, AZ 85009","Phoenix","AZ",5,"['Mexican', 'Restaurants']",2,3.75555555555556,-1,3.75555555555556,-1,-1,-1,-1,0,11,11,0
"1sacSjgDNAj8SPvxLo4Efw","Rancho de Tia Rosa","1890 W Germann Rd
Chandler, AZ 85286","Chandler","AZ",3,"['Mexican', 'Restaurants']",2,4,-1,4.1,-1,-1,-1,-1,0,4,4,0
"1sdIDMz5ntCHrClzCgjgJA","Subway","3120 W Carefree Hwy
Phoenix, AZ 85086","Phoenix","AZ",2.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.675,3.5,3.7125,4.5,-1,-1,-1,0,0,0,0
"1sNa5oW9ZYX8MbMFkx9LzQ","Jasmine Tokyo","7000 E Shea Blvd
Scottsdale, AZ 85254","Scottsdale","AZ",4,"['Bars', 'Asian Fusion', 'Buffets', 'Nightlife', 'Restaurants']",2,3.815625,3.8875,3.91891891891892,3.98571428571429,-1,3.4,3.76666666666667,0,6,6,0
"1svyifERkfuuz02lbeK2dA","Great Wall Buffet","5905 W Bell Rd
Glendale, AZ 85308","Glendale","AZ",2.5,"['Buffets', 'Chinese', 'Restaurants']",1,3.61428571428571,3.85,3.61739130434783,-1,-1,-1,3.85,0,10,10,0
"1-t2rcSaH4JGi1jejiHfCA","Jack in the Box","3150 E Washington St
Phoenix, AZ 85034","Phoenix","AZ",2,"['Fast Food', 'Restaurants']",1,3.86666666666667,4.2,3.94,-1,-1,3.3,4,0,11,11,0
"1TB4WNBOdNQkueagIUh_FA","Samurai Sam's","20229 North 67th Ave
Suite C6
Glendale, AZ 85308","Glendale","AZ",4,"['Japanese', 'Restaurants']",1,3.65,4,3.73571428571429,3.73333333333333,-1,-1,-1,0,0,0,0
"1u7efaCGEjHA6ClM9VjYBw","America's Taco Shop","Phoenix Sky Harbor International Airport
3800 E Sky Harbor Blvd
Phoenix, AZ 85034","Phoenix","AZ",2.5,"['Mexican', 'Restaurants']",1,3.8,-1,3.78,3.85,-1,-1,-1,4,0,0,0
"1udzLbeQxmLTbOtgyVP0kQ","Gojo Ethiopian Restaurant","3015 E Thomas Rd
Ste 101
Phoenix, AZ 85016","Phoenix","AZ",4,"['Ethiopian', 'Restaurants']",1,3.675,3.95,3.65333333333333,3.5,-1,-1,3.95,1,10,10,0
"1ulwCamdqoX-SdMTcOhHDw","The Courtyard Cafe","Heard Museum
2301 N Central Ave
Phoenix, AZ 85004","Phoenix","AZ",4,"['American (Traditional)', 'Cafes', 'Restaurants']",2,3.6,4.5,3.6,-1,-1,4.4,-1,2,5,6,2
"1USCUUAKCBr6YES7XtAf_g","Taco Bell","885 West Warner Road
Gilbert, AZ 85233","Gilbert","AZ",3.5,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",1,3.82,3.6,3.90714285714286,4.1,-1,-1,-1,0,0,0,0
"1uU4oO_oKV50X52w2fTTNg","Devil Hotz","7620 E Mckellips Rd
Ste 14
Scottsdale, AZ 85257","Scottsdale","AZ",2,"['American (New)', 'Restaurants']",1,4.6,-1,4.6,-1,-1,-1,-1,0,2,2,0
"1uz7Z7gDFMu0IsXYDmflyg","Papa John's Pizza","4850 N 83rd Ave
Phoenix, AZ 85033","Phoenix","AZ",3.5,"['Pizza', 'Restaurants']",NA,3.325,3.3,3.26666666666667,3.7,-1,-1,-1,0,7,7,0
"1vl4-5il_LGtDRxUCy9ldw","Vovomeena","1515 N 7th Ave
Ste 170
Phoenix, AZ 85003","Phoenix","AZ",4.5,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",2,3.94166666666667,4.2,3.94,4,-1,-1,4.2,1,14,14,0
"1vYaGPKQzMebBJXFCGTH2g","The Prime Chinese Restaurant","24 W Camelback Rd
Ste H
Phoenix, AZ 85013","Phoenix","AZ",4,"['Chinese', 'Restaurants']",2,4.20625,4.26666666666667,4.3,4.6,-1,4.7,-1,0,8,8,0
"1_WD7kvNQAbscw1c7CFH3A","Hey Joe! Filipino Street Food Truck","Phoenix, AZ 85004","Phoenix","AZ",4,"['Food', 'Food Trucks', 'Filipino', 'Restaurants']",1,3.81621621621622,4.02777777777778,3.87441860465116,4.09230769230769,4.5,4.1,3.56666666666667,8,21,21,41
"1xJ4BikDX8PwWT3XeKzGLA","Hibachi-San","9617 N Metro Pkwy W
Ste 2024
Phoenix, AZ 85051","Phoenix","AZ",4,"['Japanese', 'Restaurants']",1,3.77857142857143,3.83333333333333,3.77857142857143,-1,3.7,4,-1,0,12,12,0
"1xu5wFd0TeBg6xNBiRtknw","Dolce Espresso Video Coffee Bar","1025 E Camelback Rd
Phoenix, AZ 85014","Phoenix","AZ",3.5,"['Coffee & Tea', 'Music Venues', 'Food', 'Arts & Entertainment', 'Nightlife', 'Restaurants', 'Italian']",1,3.98571428571429,3.8,4.05,4.2,-1,-1,3.5,1,10,10,0
"1XXGV_HvIHLC2C1mJUFv0Q","TK's Urban Tavern","15037 Scottsdale Rd
Ste J-195
Scottsdale, AZ 85254","Scottsdale","AZ",3.5,"['Gastropubs', 'American (Traditional)', 'Restaurants']",2,4.004,3.92307692307692,4.04666666666667,4.1,4.5,-1,4,1,15,15,1
"1Y4SFeY8VWsuyAoTI7-GYg","Sidelines Tavern & Grill","2980 S Alma School Rd
Chandler, AZ 85248","Chandler","AZ",3.5,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']",2,3.63478260869565,3.05,3.775,4.36666666666667,-1,-1,-1,0,0,0,0
"1z24CnnIH6j0Kl1ViDtSYw","Subway","1950 W Indian School Rd
Ste 3
Phoenix, AZ 85015","Phoenix","AZ",4.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.9,4.1,3.75555555555556,-1,-1,3.15,-1,0,11,11,0
"1zdwPAgiJFJhPeS3YIY09Q","Aladdin's Kitchen","9015 E Via Linda
Scottsdale, AZ 85258","Scottsdale","AZ",4.5,"['Middle Eastern', 'Restaurants']",2,3.98666666666667,3.93333333333333,4.00625,4,-1,4.4,-1,0,4,4,0
"1zPhQ3_jdmQTn9_--IbYLQ","Bernard's Fine Dining","Ocotillo Golf Resort
3751 S Clubhouse Dr
Chandler, AZ 85248","Chandler","AZ",3.5,"['American (Traditional)', 'Restaurants']",2,-1,-1,-1,-1,-1,4.3,-1,0,3,2,0
"20Tb7OGLHicQoT3hldwGaw","McDonald's","5750 W Thomas Rd
Phoenix, AZ 85031","Phoenix","AZ",1.5,"['Burgers', 'Fast Food', 'Restaurants']",1,2.975,-1,3,-1,-1,-1,-1,0,10,10,0
"_20WCD89imWx15jlxv7kGg","Seksun Sushi","1175 W Ray Rd
Chandler, AZ 85224","Chandler","AZ",3.5,"['Sushi Bars', 'Japanese', 'Chinese', 'Restaurants']",2,3.99090909090909,3.9,4.03333333333333,-1,-1,-1,-1,0,5,5,0
"22s5idshuEIPlEcf1ObbMg","Carl's Jr.","3380 N Hayden Rd
Scottsdale, AZ 85251","Scottsdale","AZ",2,"['Burgers', 'Fast Food', 'Restaurants']",1,4,4.1,3.98571428571429,3.6,-1,-1,-1,0,4,4,0
"23g7ZqhFgmvJzYcYX27ZGA","Paradise Bakery & Cafe","2970 E Germann Rd
Chandler, AZ 85286","Chandler","AZ",3,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']",2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
"24OmQWFTnbfGv-e8GyEMAw","Z'Tejas Southwestern Grill","10625 N Tatum Blvd
Phoenix, AZ 85028","Phoenix","AZ",4,"['Mexican', 'Tex-Mex', 'Restaurants']",2,3.80769230769231,3.5,4.03333333333333,4.175,-1,-1,-1,0,8,8,0
"24qSrF_XOrvaHDBy-gLIQg","Baby Kay's Cajun Kitchen","2119 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",3.5,"['Cajun/Creole', 'Restaurants']",2,4.04117647058823,4.1,4.06818181818182,4.1,-1,4.3,4.9,0,5,5,0
"24sfMJfk7VawkvYONirHaA","Slate Bistro & Bar","4415 E Village Pkwy
Gilbert, AZ 85298","Gilbert","AZ",3.5,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
"24V8QQWO6VaVggHdxjQQ_A","Arcadia Farms Cafe","7014 E 1st Ave
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Breakfast & Brunch', 'American (New)', 'Cafes', 'Restaurants']",2,4.01111111111111,4.08108108108108,3.99019607843137,4.11,-1,4.03333333333333,4.01666666666667,1,20,22,2
"250I2C80JTgVwE23IPylHQ","Moreno's Mexican Grill","601 N Arizona Ave
Chandler, AZ 85225","Chandler","AZ",4,"['Mexican', 'Restaurants']",1,4.025,4.15,4.05555555555556,4.5,-1,3.1,4.3,0,6,6,0
"25JT5gNeZ782lP1cHTbKFg","Modern Burger","3400 E Sky Harbor Blvd
Phoenix, AZ 85034","Phoenix","AZ",3.5,"['Burgers', 'Restaurants']",1,3.2,2.6,3.2,-1,-1,-1,-1,0,1,1,0
"26KLBe6pTAN1WRm3XcIfGQ","Pizza Hut","6501 E. Greenway Parkway, Ste. 108
Scottsdale, AZ 85254","Scottsdale","AZ",2,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",1,3.78571428571429,3.7,3.82727272727273,-1,-1,4.8,-1,0,5,5,0
"26rw3T8plfVshUlPCytqtg","Mother Bunch Brewing","825 N 7th st 102
Phoenix, AZ 85006","Phoenix","AZ",4,"['Food', 'American (New)', 'Breweries', 'Restaurants']",2,4.12222222222222,4.325,4.275,4.6,4.2,4.15,-1,1,16,16,1
"27hfvE5DcOY3J1-MWbTU9Q","Streets of New York","6730 E Thomas Rd
Scottsdale, AZ 85251","Scottsdale","AZ",3,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",2,3.58,4.6,3.76666666666667,4.3,-1,-1,-1,0,7,7,0
"28ycqW56i70yM_C0ejNv9w","Tien Wong Hot Pot","2330 N Alma School Rd
Ste 118
Chandler, AZ 85224","Chandler","AZ",4,"['Soup', 'Taiwanese', 'Chinese', 'Restaurants']",2,3.94285714285714,4.13333333333333,3.90588235294118,4.2,-1,-1,4.6,0,5,5,0
"29aP77nYo1xyVTEIyEyIYA","McDonald's","3721 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",2,"['Burgers', 'Fast Food', 'Restaurants']",NA,3.4,4.075,3.33846153846154,-1,-1,-1,-1,0,5,5,0
"29g8OBj2FnklSGyl-Dnx0g","Claim Jumper","7000 E Shea Blvd
Scottsdale, AZ 85254","Scottsdale","AZ",3,"['American (Traditional)', 'Restaurants']",2,3.815625,3.8875,3.91891891891892,3.98571428571429,-1,3.4,3.76666666666667,0,6,6,0
"29hR24tcAM3JZaXfA5xCxQ","deseo","The Westin Kierland Resort & Spa
6902 E Greenway Pkwy
Scottsdale, AZ 85254","Scottsdale","AZ",4,"['Latin American', 'Restaurants']",3,4.04,4,4.06363636363636,-1,-1,4.5,4,1,2,2,1
"2a4wMeWkUcS2Qlx47_iQ-Q","Mama Gina's Pizzeria","9380 W. Westgate Blvd.
Ste D101
Glendale, AZ 85305","Glendale","AZ",3,"['Restaurants', 'Pizza', 'Italian']",2,3.3875,3.01428571428571,3.46538461538462,-1,4,4.3,3.8,1,10,10,3
"2atLDbC-U_UupPqpz2qYDQ","Ricky's Tacos & Beer","7323 E Shoeman Ln
Scottsdale, AZ 85251","Scottsdale","AZ",3.5,"['Bars', 'Latin American', 'Mexican', 'Nightlife', 'Restaurants']",2,4.0377358490566,4,4.014,4.1375,4.2,3.97142857142857,3.81666666666667,3,14,14,2
"2B0pIRjAt64mFMV-2ZRCfg","Arby's Roast Beef","1521 W Camelback Rd
Phoenix, AZ 85015","Phoenix","AZ",2.5,"['American (Traditional)', 'Restaurants']",1,3.88,3.7,3.88,-1,-1,-1,3.7,0,12,12,0
"2B_d3DU5kKfIjzdnAbiV8w","Salsitas 6","1501 N 43rd Ave
Phoenix, AZ 85009","Phoenix","AZ",2.5,"['Mexican', 'Restaurants']",NA,3.32857142857143,4.2,3.52,-1,-1,2.6,-1,0,12,12,0
"2bFBzziB3_yTGYcUerd9nw","Pizza Hut","4708 S 48th St
Phoenix, AZ 85040","Phoenix","AZ",2,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",1,3.63,4.3,3.63636363636364,-1,-1,4.35,-1,0,5,5,2
"2BWTKRkPNgTTZNWGMkmYRw","Coal Burger","7131 W Ray Rd
Ste 25
Chandler, AZ 85226","Chandler","AZ",3,"['Burgers', 'Restaurants']",2,-1,-1,-1,-1,-1,-1,-1,0,4,4,0
"2CcO6bTk9Fs3sAwodab3-w","Hong Kong Chinese Cuisine","1920 W Thunderbird Rd
Phoenix, AZ 85023","Phoenix","AZ",3,"['Chinese', 'Restaurants']",1,3.75,-1,3.77142857142857,4.4,-1,-1,-1,0,10,10,0
"2ckXrk0KWWOaYw_CJKdY2w","3rd Avenue Grill","7325 E  3rd Ave
Scottsdale, AZ 85251","Scottsdale","AZ",3.5,"['American (Traditional)', 'Restaurants']",NA,3.96363636363636,4.02156862745098,3.95090909090909,4.09230769230769,-1,4.01428571428571,3.84545454545455,1,17,19,3
"2C-LUkc5Y6fhUpJyTNadFg","Sergio El Pollo Feliz","6241 S 7th St
Phoenix, AZ 85042","Phoenix","AZ",4,"['Restaurants']",NA,3.2,-1,3.2,-1,-1,-1,-1,0,11,11,0
"2cMWbJvpxgmSAWoRQzcNIA","Bistro 202","202 N Central Ave
Phoenix, AZ 85004","Phoenix","AZ",3,"['American (Traditional)', 'Restaurants']",1,3.81132075471698,3.90869565217391,3.842,3.86363636363636,4.2,4.12857142857143,3.75,18,25,29,16
"2czw5PzfPo20KlZLl3hOXA","Lunch 'N Go","14325 N 79th St
Scottsdale, AZ 85260","Scottsdale","AZ",3.5,"['Sandwiches', 'Restaurants']",NA,4.8,4.7,4.85,-1,-1,-1,-1,0,1,1,0
"2dhfkraQr7AcmYIQHOed_w","Mr Chicken","1717 W Southern Ave
Phoenix, AZ 85041","Phoenix","AZ",3,"['Chicken Wings', 'Restaurants']",1,3.05,-1,3.74,-1,-1,-1,-1,0,11,11,0
"2dJ_UPPCpcjo5JeYPnjaYw","Schlotzsky's","4445 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",3,"['Sandwiches', 'Restaurants']",1,3.4,3.45,3.50588235294118,4.25,-1,-1,4.1,0,10,10,0
"2DOJ2GyphXQf_f3OKJEPzw","El Bravo","3800 E Sky Harbor Blvd
Terminal 4, Concourse S2
Phoenix, AZ 85034","Phoenix","AZ",3,"['Mexican', 'Restaurants']",1,3.2,2.6,3.2,-1,-1,-1,-1,0,0,0,0
"_2DT03K8fWh82Y9tBVYMKQ","Subway","6805 N 19th Ave
Phoenix, AZ 85015","Phoenix","AZ",3.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,4.04285714285714,4,4.13,-1,-1,-1,-1,0,6,7,0
"2e1to_xZayL48779bJtR9g","Subway","702 W Camelback Rd
Ste 5
Phoenix, AZ 85013","Phoenix","AZ",3.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,4.05714285714286,4.275,4.15454545454546,4.3,-1,3.3,3.8,0,9,9,0
"2E3RwtfFDrxk5qEezocP4A","LongHorn Steakhouse","980 N 54th Street
Chandler, AZ 85226","Chandler","AZ",3.5,"['American (Traditional)', 'Steakhouses', 'Restaurants']",2,4.04545454545455,3.9,4.10357142857143,3.7,-1,3.76666666666667,-1,0,3,3,0
"2e4LeI46Mo9YF24RnnJadQ","Smashburger","5870 W Thunderbird Rd
Glendale, AZ 85306","Glendale","AZ",3.5,"['Burgers', 'Restaurants']",1,3.78333333333333,-1,3.9125,3.9,-1,-1,-1,0,10,10,0
"2E5iuTckRcbtJm2pC1tIlQ","Samurai Sam's","10105 East Via Linda
Scottsdale, AZ 85258","Scottsdale","AZ",3,"['Japanese', 'Restaurants']",1,4.175,4.2,4.22,-1,-1,-1,-1,0,4,4,0
"2eXDnLT-T6odgAOrx8F2gQ","Filiberto's","7620 E Mckellips Rd
Ste 14
Scottsdale, AZ 85257","Scottsdale","AZ",2.5,"['Fast Food', 'Mexican', 'Restaurants']",1,4.6,-1,4.6,-1,-1,-1,-1,0,2,2,0
"2F0Ix-kZADPqjbjYwDNWdQ","Subway","2875 W Ray Rd
Ste 3
Chandler, AZ 85224","Chandler","AZ",4,"['Fast Food', 'Sandwiches', 'Restaurants']",NA,3.2,-1,3.5,3.3,-1,-1,-1,0,0,0,0
