"business_id","name","latitude","longitude","categoies"
"Ta-fY1c_E8qHBBDQGyxPkg","Bistro 24","33.508711","-112.02943","['American (New)', 'Restaurants']"
"QdbZyl-LWFS54u93Vjd5SA","The Capital Grille","33.5104258","-112.0284918","['Bars', 'Seafood', 'Wine Bars', 'Nightlife', 'Steakhouses', 'Restaurants']"
"o3TruOSgOwNgx08QosuWTw","Julioberto's","33.4805749","-112.0217796","['Fast Food', 'Mexican', 'Restaurants']"
"Rg3INE2p4zQYvfMvJduEOQ","Cyprus Grill of Phoenix","33.5062561","-112.0388468","['Greek', 'Mediterranean', 'Restaurants']"
"imvNxppzxkLUPH64pQsDQg","Wright's","33.5232267","-112.0232519","['Breakfast & Brunch', 'American (New)', 'Restaurants']"
"syxUZu1GrJv0LYnV38hMug","Losbetos Mexican Food","33.4881545","-112.0304886","['Mexican', 'Restaurants']"
"3m7khDnqH9QOg8gu3Ymumw","Oscar Taylor's","33.5084591","-112.0307315","['Burgers', 'American (New)', 'Restaurants']"
"Uov4o_7gRqQKQyjVhWOpVA","Sam's Cafe","33.5095991","-112.0260037","['Tex-Mex', 'Restaurants']"
"NDKkce5Au-o_OhIt5f2ZBg","Zen 32","33.5100591","-112.0142073","['Sushi Bars', 'Japanese', 'Restaurants']"
"K9fIADfO_zKFPFm75A1Hxw","Taco Bell","33.494876","-112.028973","['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
"UxMnY3Dxafucv5cXHyfBSA","New Hong Kong","33.4949655","-112.0310218","['Buffets', 'Chinese', 'Restaurants']"
"24qSrF_XOrvaHDBy-gLIQg","Baby Kay's Cajun Kitchen","33.5075394","-112.0375184","['Cajun/Creole', 'Restaurants']"
"YSQnaRE4Le6CaonZICFyVQ","Chili's Grill and Bar","33.5092616","-112.0376214","['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"yLfYR-PvIzAv9DnEH68Rgw","The Bamboo Club","33.5096327","-112.0252067","['American (Traditional)', 'Restaurants']"
"U2hhSRVHfBryKPNTgasprA","Blimpie","33.5059283","-112.0388474","['Sandwiches', 'Restaurants']"
"yPfvOB63thP5t3pGZPJExA","The Wrigley Mansion Club","33.523043","-112.026658","['Breakfast & Brunch', 'American (New)', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']"
"u0zjW7rluJgUeQTnaZnkJQ","Church's Chicken","33.480769","-112.0133391","['Fast Food', 'Restaurants']"
"CkQKNhlm8DOzxbXm_zb3bg","The Vintage Market","33.5094566","-112.0291624","['Bars', 'Food', 'Beer, Wine & Spirits', 'Wine Bars', 'Nightlife', 'Restaurants']"
"lgWe8lSmcBk4Pq0kVI9-0A","KFC","33.4949","-112.029","['Fast Food', 'Chicken Wings', 'Restaurants']"
"rVUEZpHQfWI_3kt0lBwaxQ","Keegan's Grill","33.5100215","-112.0153526","['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"oEjdNvlluW5_Ng9kewJFBg","Chevys Fresh Mex Restaurant","33.510034","-112.0241743","['Mexican', 'Restaurants']"
"Vu8od1U-h5qqwj3Jf_Hnzg","Souper Salad","33.5082758","-112.0372054","['American (New)', 'Buffets', 'Restaurants']"
"_BhzcKojv1gjdRINe3Gkig","Morton's The Steakhouse","33.5080183","-112.0270172","['Steakhouses', 'Restaurants']"
"vvA3fbps4F9nGlAEYKk_sA","Avanti","33.4804921","-112.0221966","['Bars', 'Restaurants', 'Nightlife', 'Lounges', 'Italian']"
"4rySWsfL5enT7t4XuVNJuQ","Jerry's Restaurant","33.479978","-112.0320199","['Diners', 'Restaurants']"
"OypZxwm-jS9QfUwgBmzeyw","Steamers Genuine Seafood","33.5096101","-112.0257117","['Seafood', 'Restaurants']"
"NVqLUZ7Vb9B_0RJm_BS64g","Linda's On Osborn","33.4872648","-112.0308423","['Diners', 'Restaurants']"
"C6oCdg9wVaS81Re0WfBJzw","Mr Submarine","33.4872299","-112.0305386","['Sandwiches', 'Restaurants']"
"PuHucejs4LG3hSXnrwi9-g","Sophie's French Bistro","33.4878123","-112.0314685","['Wine Bars', 'Bars', 'Nightlife', 'French', 'Restaurants']"
"3DMvGD8ZmlMQmhwV66hdSA","China Village","33.495343","-112.022973","['Chinese', 'Restaurants']"
"VWcaFOSFcDwmFquycBzFyQ","Frank's Pizza & Wings","33.4960379","-112.0142962","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"69t2S1u7Rf6qM_c14b42xQ","Manuel's Mexican Restaurant & Cantina - 28th St","33.4953008","-112.0207982","['Mexican', 'Restaurants']"
"iDoigI3605ixHl_qHly3Tg","Ruth's Chris Steak House","33.5089836","-112.0339775","['Steakhouses', 'Restaurants']"
"zMa6YoEekpABg1HZnnTZdg","Hillstone Restaurant","33.510034","-112.0241743","['American (New)', 'Sushi Bars', 'Restaurants']"
"gxuVySgACHDqJlwmelFHLA","56th St Deli & Market","33.488839","-111.959883","['Food', 'Convenience Stores', 'Delis', 'Restaurants']"
"cvb__rYMkj4BMhC3p_FB3Q","Olympic Flame","33.4797564","-111.9941067","['Greek', 'Mediterranean', 'Restaurants']"
"VpSiOW1PapVmZyyRBK_GBQ","Vincent's On Camelback","33.5102548","-111.9962632","['French', 'Restaurants']"
"Upru5VE0jZ81ZQVVNCK_uA","Sonic Drive-In","33.4804941","-112.0096144","['American (Traditional)', 'Fast Food', 'Restaurants']"
"oc0Wl6ktfMLb5VZ2Uz6M2A","Vincent Market Bistro","33.5102548","-111.9962632","['Breakfast & Brunch', 'Pizza', 'French', 'Restaurants']"
"_ODHYjCmrb3W9hIGJI1uaA","Loving Hut","33.4949196","-112.0113575","['Vegetarian', 'Vegan', 'Restaurants']"
"CvJNcUtmNubDF8UmuduNXg","Peter Piper Pizza","33.4799876","-111.9960078","['Pizza', 'Buffets', 'Restaurants']"
"y-uHaMLLWQydSyWJawLIUw","Ono Hawaiian BBQ","33.47987","-111.9978239","['Hawaiian', 'Restaurants']"
"nLpV9fo8xml-QHOKyOje2A","Panda Express","33.480056558","-111.997838758","['Chinese', 'Restaurants']"
"JobP0ghILdh8S8l-LhHHxQ","Armando's Mexican Food","33.4797323","-111.9958677","['Mexican', 'Restaurants']"
"GSsq_y2PfYBzn51gAG_c7Q","Croque Famous Sandwiches","33.6099946","-111.9266533","['Sandwiches', 'Restaurants']"
"9Dj2we91vaYDVhfq6t-Luw","Subway","33.479698","-111.982927","['Fast Food', 'Sandwiches', 'Restaurants']"
"edjCywtqffQ8__vM7POZbw","Rubio's","33.4954826","-111.9883722","['Mexican', 'Restaurants']"
"hLAWdi804nVfTLF7T0rB1Q","La Salsita","33.4937828","-112.0126092","['Mexican', 'Restaurants']"
"K2_Hmmo5crTYWiT_1sWnfQ","Chipotle Mexican Grill","33.4797987","-111.9862169","['Fast Food', 'Mexican', 'Restaurants']"
"ejfy33R1avFm7oygL34uQg","Elie's Deli","33.4804959","-111.9842703","['Greek', 'Delis', 'Sandwiches', 'Restaurants']"
"T-FM14EE1tt-94eONQEaVA","Fazoli's","33.4807571","-111.9933897","['Restaurants', 'Italian']"
"j0Uc-GuOe-x9_N_IK1KPpA","Slice of Sicily","33.4957183","-112.0009841","['Food', 'Desserts', 'Pizza', 'Sandwiches', 'Restaurants']"
"fVgrpVyp-nPLTac9YIjTug","T Cook's Restaurant","33.504688","-111.969094","['Mediterranean', 'Restaurants']"
"5Js9G0axfWhbYlB9UgXLww","Einstein Bros Bagels","33.4944532","-111.9863667","['Food', 'Sandwiches', 'Bagels', 'Delis', 'Restaurants']"
"N-gqIeVDebI3qgwxf1jMcw","McDonald's","33.4955884","-112.0122452","['Burgers', 'Fast Food', 'Restaurants']"
"2dJ_UPPCpcjo5JeYPnjaYw","Schlotzsky's","33.4798593","-111.9854952","['Sandwiches', 'Restaurants']"
"2gMx4KnXbNtpoCuVCmyo3g","Coco's Restaurant","33.4799122","-111.9823037","['American (Traditional)', 'American (New)', 'Restaurants']"
"S8R5c7-plWe3NtmijYAJvg","Sacks Art of Sandwicherie","33.494594","-111.9893448","['Food', 'Desserts', 'Delis', 'Sandwiches', 'Restaurants']"
"SDwYQ6eSu1htn8vHWv128g","Postino Arcadia","33.5021111","-111.9963386","['Bars', 'Breakfast & Brunch', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']"
"7UTlEVHU5v2xBLdkGghyzQ","Chuy's Mesquite Broiler","33.495636","-112.0118971","['Mexican', 'Restaurants']"
"yJr24Yy1K6bt2G9fX3_zPA","Havana Cafe","33.509198","-111.988715","['Cuban', 'Caribbean', 'Restaurants']"
"wdEnI9WTLHiqSCH1RdJ40w","Los Armandos","33.480391","-111.978627","['Mexican', 'Restaurants']"
"qz4ZOcv-840UjfCEYI4qZg","JT's Bar & Grill","33.494204","-111.976613","['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"FRDZ59oRvUSs4gf-itOCBg","Jack in the Box","33.5091326","-111.9875851","['Restaurants']"
"m9Wqqma30o-hH2fAX7dnug","Desert Jade","33.494918","-112.012263","['Chinese', 'Restaurants']"
"7SoGPn8dvce7A1aHdBOGLA","Mariscos Acapulco","33.4808032547","-112.011249084","['Seafood', 'Mexican', 'Restaurants']"
"To5CjntVFawXM_hpAhvVdQ","Wally's' American Pub N Grill","33.5106319","-111.9861318","['Gastropubs', 'American (Traditional)', 'Restaurants']"
"UxvOXcoCRFRAVhRB0D9imw","Taylor's Cafe","33.5106537","-111.9866156","['Breakfast & Brunch', 'Restaurants']"
"sMD2HPNh7m0hgCxHDzGTzQ","Golden Coin","33.4808649","-112.0116306","['Buffets', 'Chinese', 'Restaurants']"
"TBTaMIaeDw5B79hXDZBtrA","El Pollo Loco","33.4806911","-111.9926934","['Fast Food', 'Mexican', 'Restaurants']"
"MPziC5MO2QQiYVAMM3fdSw","La Fontanella Restaurant","33.4946209","-111.98983","['Restaurants', 'Mediterranean', 'Italian']"
"iNvY0zAlaD_ye7Z6rHu-Ug","Chicago Hamburger Co","33.4947745","-112.0000425","['Burgers', 'Hot Dogs', 'Restaurants']"
"wct7rZKyZqZftzmAU-vhWQ","Thai Lahna Restaurant","33.4957653","-112.0005158","['Thai', 'Restaurants']"
"y9hLY6sdKhxz1puWrp5f2Q","KFC","33.4805","-112.001","['Fast Food', 'Chicken Wings', 'Restaurants']"
"uevPN8zwJpBpnxRur1jUhw","Don Jose Mexican Food","33.4807458","-112.0006929","['Mexican', 'Restaurants']"
"lwgBIboXZ4j9uuZthAvTEw","Subs by Jim","33.4797564","-111.9941067","['Sandwiches', 'Restaurants']"
"RIeWXLMHZQlYprYt1x2f1w","Ole Brass Rail","33.4807558","-112.0001367","['Bars', 'Sports Bars', 'Burgers', 'Nightlife', 'Chicken Wings', 'Restaurants']"
"9Vu9KhK2-kBSM-FXvxXGNg","Pei Wei","33.4954826","-111.9883722","['Fast Food', 'Asian Fusion', 'Chinese', 'Restaurants']"
"jHte0SjUldZeDDZ5py0ZhA","Pizza Hut","33.4807194","-112.0038486","['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
"O02yhnk20alGOBw0HcmHGw","Burger King","33.4799388","-111.9883724","['Burgers', 'Fast Food', 'Restaurants']"
"H8QFth3DVsYbkJ2M7bTvmg","Sushi Mishima Restaurant","33.4800519","-111.9618902","['Japanese', 'Restaurants']"
"i8X14GDzaYD_TOGeWjmv-A","Arby's","33.4807498","-111.9984076","['Burgers', 'Restaurants']"
"BicQSnGZnY_yuGEDkhVfnA","Little Shanghai","33.494646","-111.9947","['Asian Fusion', 'Chinese', 'Restaurants']"
"QplY4p8HHJY0ncbgcpb8WQ","Kyoto Bowl","33.4811285","-112.0132769","['Japanese', 'Restaurants']"
"ZN9aiuiCPAXWHmV_hB3KXw","Domino's Pizza","33.5607833","-112.0648653","['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
"MLVKDbuI2xaOJQ4-NZj2MQ","Marcellino Ristorante","33.498914","-111.928574","['Restaurants', 'Italian']"
"hqVbmZNLTdR2y7G7oJu9vg","Tutti Santi","33.546583","-112.0469306","['Restaurants', 'Italian']"
"ytcm2DXuJWKPTqCtr6uJ4A","Rainbow Donuts","33.563433","-112.065592","['Food', 'Donuts', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
"PeswraYFyhr33CmAK5oW5A","Subway","33.5389948","-112.0640088","['Fast Food', 'Sandwiches', 'Restaurants']"
"C4_VnxikagdjSbNQiblzYw","Veranda Bistro","33.5501171","-112.048864","['Breakfast & Brunch', 'Cafes', 'Sandwiches', 'Restaurants']"
"wLZ--5d4lXImxrG7VhdTyA","Panda Express","33.5390516","-112.0479698","['Chinese', 'Restaurants']"
"GvwDppcJLm9lso9iS2hSIw","Pat's Pizza Plus","33.5382443","-112.057106","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"3rJE7qliy8_ylKhY5FdlIw","Blue Saguaro Cafe","33.546583","-112.0469306","['Food', 'Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
"dUJMmr6TFrHmiokijXiyUg","Whataburger Restaurants","33.5380194","-112.0640735","['Burgers', 'Restaurants']"
"ieYiA4L5gk7S3kZYK0l_dg","Carlos O'Brien's","33.5525925","-112.0571654","['Mexican', 'Restaurants']"
"YldXB1hRpnE1CWLF3mvgpQ","Spinato's Pizza","33.5378713137","-112.055160999","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"G9LwkTSdKOyOGqd5BbuIkA","Aunt Chilada's","33.545329","-112.043169","['Mexican', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']"
"gOgEPdwS-oJV0XPlXErNRg","Filibertos Mexican Food","33.567482","-112.066228","['Mexican', 'Restaurants']"
"Y_dzA9OHRKa0X1cqcRmsaw","McDonald's","33.538023","-112.0471613","['Burgers', 'Fast Food', 'Restaurants']"
"4eFIVmbeCvJGCrhzmd-VYA","Grinders Coffee Company","33.5673925","-112.0730617","['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
"PxqufEwqzIHAbQGRdZ3bUw","Pei Wei","33.5389948","-112.0640088","['Fast Food', 'Asian Fusion', 'Chinese', 'Restaurants']"
"rwT9wCyXNATA36yqcb4JSg","Big Daddy's Sports Lounge","33.583061","-112.051734","['Nightlife', 'Bars', 'Pizza', 'Sports Bars', 'Restaurants']"
"EUXT1vSFWaiD_BFmFK8rBg","Bobby D's Restaurant & Lounge","33.5826741","-112.0518284","['Nightlife', 'Bars', 'Diners', 'Lounges', 'Restaurants']"
"Y3a3RkR97J_ReiKgiMXeJg","Pointe In Tyme","33.5948949","-112.0642074","['Breakfast & Brunch', 'Restaurants']"
"3Zsjlum5kl5N5KV712aTMQ","Different Pointe of View","33.59547","-112.064668","['Italian', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
"PxUQyOAdK8c3P_WnrXuCUg","El Rinconcito Mexican Food","33.5659709","-112.0566517","['Mexican', 'Restaurants']"
"-SS0C3OoPhVVBFCFfDWB2A","Tacos Jalisco","33.5752609","-112.0655777","['Restaurants']"
"flUKBy7WHqYdfOrwU1A2SA","El Bravo","33.559959","-112.065736","['Mexican', 'Restaurants']"
"hIe65VALe8rxseYECVj08w","Streets of New York","33.5501972","-112.0565593","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"unPzS1QJJctlZyLGFSk_HA","Tony's Italian Delicatessen","33.5681919","-112.065773","['Food', 'Grocery', 'Restaurants', 'Sandwiches', 'Italian']"
"F-ykHfGY9lWr12OJ_Ofy7A","Gallagher's Sports Grill","33.546583","-112.0469306","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"F3SEkW6v2LJ5y6Ldo5pPaw","Super Dragon","33.5530686","-112.0560674","['Chinese', 'Restaurants']"
"0nyaKW_6QHSJ74OVnDmyhA","China Super Buffet","33.5645681","-112.0646444","['Chinese', 'Restaurants']"
"kxDGexkbP30fBvxVI0CzFQ","Stumpys Pizza","33.5528379673","-112.053525919","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"faitVIiNezSN0ogZQSZPWQ","Lantana Grille","33.5478106","-112.0467571","['Hotels & Travel', 'American (Traditional)', 'Restaurants', 'Event Planning & Services', 'Hotels']"
"PkBqPU83bf1zArumGVHqcw","Bamboo China Restaurant","33.546583","-112.0469306","['Chinese', 'Restaurants']"
"aozcOaCMwOHG8s-lbZ6_gA","Flamingo Palace","33.6418073","-112.0694743","['Chinese', 'Restaurants']"
"cTyBfWfmgL3vgRetyfmtyA","Sport Peppers Grill","33.6420433","-112.0472689","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"jw-etWMob2A07geTAVkgEw","Edelweiss German Deli","33.6094844","-112.0357074","['Delis', 'Restaurants']"
"adEJYiysRmK8eDqnHP9N6A","Carl's Jr 7091","33.6400298","-112.031334","['American (New)', 'Restaurants']"
"Y9V4EebKsaBmvKPlxXVheA","Subway","33.5972419","-112.0381122","['Fast Food', 'Sandwiches', 'Restaurants']"
"nW_1gn19lMnS9IF1KlZ-aA","Pick Up Stix","33.6075454","-112.0634243","['Chinese', 'Restaurants']"
"beSNHSvR9kjE_5vXJ_tlfw","Sonic Drive-In","33.6381204","-112.0638685","['Burgers', 'Fast Food', 'Restaurants']"
"_IE5XDjxeM47NSzhg7sItg","Pink Pepper Thai Cuisine","33.6395383","-112.0717546","['Thai', 'Restaurants']"
"En2GuQV7FoOGHhXX5SMEBg","Wendy's","33.6376961","-112.0653886","['Burgers', 'Fast Food', 'Restaurants']"
"V3lQtk1LgwAEcF9j-BzchA","Famous Ray's Pizza","33.6418073","-112.0694743","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"vA9aCw2kTgN8p2SLdm2mDA","Taste of India","33.6398283","-112.0472243","['Pakistani', 'Indian', 'Restaurants']"
"rGHktXbee4CErLsMrPqbrA","Streets of New York","33.6387302","-112.0662042","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"kF8JDYpLnbf8AZS9gpHXJg","Joey's California Bistro","33.6417133","-112.0670384","['Restaurants', 'Italian']"
"zTfBa__ldlTdbVgSl5h31Q","Bamboo House","33.6080382","-112.0662445","['Chinese', 'Restaurants']"
"3msnZ6oe0sslHsE1js1QUA","Baja Fresh Mexican Grill","33.6410022873","-112.068088329","['Mexican', 'Restaurants']"
"JqAI4UA2xXPYxvlhzG-i9A","Eribertos Mexican Food","33.6402031","-112.0647491","['Mexican', 'Restaurants']"
"2J1DtN7FjGICQcgRei3jKA","Peter Piper Pizza","33.6395383","-112.0717546","['Italian', 'Pizza', 'Buffets', 'Restaurants']"
"_BU867oRCLZnDIRmg7S6Wg","Chili's Grill & Bar","33.6401859","-112.0685999","['Bars', 'Restaurants', 'Nightlife', 'Tex-Mex']"
"kvxrjOmicwb2njvXOJsZRw","Ammaccapane's Restaurant & Sports Bar","33.6094380925","-112.066687793","['Nightlife', 'Bars', 'American (New)', 'Sports Bars', 'Restaurants']"
"zwJX3eetOhpi-gv4-E4rcQ","Pizza Hut","33.6543385","-112.0667308","['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
"pTBS-RD0_DZwu-Scp0bWwQ","Boston Market","33.6407525","-112.0703411","['Comfort Food', 'Restaurants']"
"pNJhovUsGAZ4XqG3lCU-5g","Einstein Bros Bagels","33.6390854","-112.0661413","['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']"
"fhmKIPGVx9_O4P9zEgCHjQ","McDonald's","33.6070702","-112.0643825","['Burgers', 'Fast Food', 'Restaurants']"
"jq_YnMQjcArdBWuwRospFg","Salute Ristorante Italiano","33.606332","-112.066095","['Bars', 'Restaurants', 'Cocktail Bars', 'Nightlife', 'Italian']"
"4XJ8gO6cbS6PuZ9dzPsrBg","Taco Bell","33.596967","-112.037524","['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
"pF7uRzygyZsltbmVpjIyvw","Spinato's Pizzeria","33.6413465","-112.0472623","['Italian', 'Pizza', 'Gluten-Free', 'Restaurants']"
"DEEAiq6dqVU8bvtC7VXztA","Carl's Jr","33.6400298","-112.031334","['Restaurants']"
"dMOdFKdeI7GuZUIq0jwAQg","Rolberto's Taco Shop","33.603506","-112.036383","['Restaurants']"
"DXBPI8rR9f_IthOGPDWoIQ","Manuel's Mexican Restaurant","33.6027072","-112.0364983","['Mexican', 'Restaurants']"
"nefBMCGgMPvOnASoyO_X1A","Krua Thai Cuisine","33.6402988","-112.0481559","['Thai', 'Restaurants']"
"Pv1H9KIGZTDgSaCDuTUjdQ","New North China","33.6035405","-112.0367688","['Chinese', 'Restaurants']"
"VTFx4ADDP6nPnlcMHB1-Ow","Panda Express","33.6399189","-112.0609246","['Chinese', 'Restaurants']"
"EUfVkqNFv5Ay0W7nbaivJA","Dairy Queen","33.6022434","-112.036468","['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']"
"gCQuajbLB3hQQbipYpEtYQ","Chuy's Mesquite Broiler","33.5980736","-112.0370968","['Mexican', 'Restaurants']"
"KVOsmfgWSbtTTKxNkXB1Bw","Pinky's Cafe","33.6080382","-112.0662445","['Diners', 'Restaurants']"
"ZN-RG7wkT8MLsmaTPzIW5g","Sabroso Fresh Mexican Grill","33.6383974","-112.0681419","['Mexican', 'Restaurants']"
"aVBebzA7D9DpQ-JbiCxQNg","Lovejoys Kansas City Bar-B-Q","33.639197","-112.064368","['Barbeque', 'Restaurants']"
"oMtqDDzpMcFrQwHfeYc1iA","Dragon Bowl","33.6561233","-112.0629591","['Chinese', 'Restaurants']"
"fyy4WNuchHJBa2zH6L8QQw","Domino's Pizza","33.6536099","-112.0637743","['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
"vB3vEjcw9dfHmgP8ac5ZMQ","Dairy Queen","33.6548148","-112.0636547","['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']"
"FucrEEO2laIlAnIZ_n6cTA","Subway","33.662685","-112.0302932","['Fast Food', 'Sandwiches', 'Restaurants']"
"FzKvQFDbB2bimdftxMO55Q","Quiznos","33.6790374","-112.0300807","['Fast Food', 'Sandwiches', 'Restaurants']"
"PkBkqQpAoeX3Ogo5HBthQg","Gallagher's","33.6536099","-112.0637743","['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
"Yb2pNCxYR32XKmpirqJqeQ","Mi Pueblo Mexican Food","33.6560729","-112.0641072","['Mexican', 'Restaurants']"
"4ocBzpAkIrqXvz1Q6Hysjg","Little Caesars Pizza","33.655793","-112.0621721","['Pizza', 'Restaurants']"
"G24-f72eXmV4xxjoVYY1Lg","Cousins Subs","33.6560729","-112.0641072","['Sandwiches', 'Restaurants']"
"l8v1GHaB4CsryK6MioZ21A","Taco Bell","33.582569","-111.979243","['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
"bexPpkHMthuCaeC0g0Lrfg","Panda Express","33.5842663","-111.9767865","['Chinese', 'Restaurants']"
"53Lq8bak88EtuZyKMmDPmQ","Blimpie","33.5837571","-111.9742985","['Sandwiches', 'Restaurants']"
"WQJwpYwEFT_QTR-lFIh5mA","Yasha From Russia","33.5804371","-112.0133809","['Grocery', 'Food', 'Ethnic Food', 'Specialty Food', 'Russian', 'Restaurants']"
"-nHYKkSJuQ7zzFZ1veRfPg","Little Peking","33.5828625","-112.0131078","['Chinese', 'Restaurants']"
"3e00b3ic-7J7TcSklYVauw","Pick Up Stix","33.5838313","-111.9786204","['Chinese', 'Restaurants']"
"DlLduXXSwjkm7OL4Z1iH1A","Federicos Mexican Food","33.5844354","-112.0135584","['Mexican', 'Restaurants']"
"4sE8irsM-l6Y-Npodmx9kA","Pizza Hut","33.5817549","-112.0084514","['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
"lf42gtgq_2_jPvjfp_K1nQ","Uncle Sam's","33.5821710732","-112.012363672","['Burgers', 'Pizza', 'Sandwiches', 'Restaurants']"
"hxruECjY-r3Y1WBaFcl90g","Church's Chicken","33.5966758","-112.0127013","['Restaurants']"
"TepT2VeFe3tMYdAiqj12vg","Subway","33.5825876","-112.0098473","['Fast Food', 'Sandwiches', 'Restaurants']"
"DIYHTgM-YGKWOWLzQ4XVhA","Michelina's","33.5820709","-112.0114578","['Restaurants', 'Italian']"
"0gQrhOYWdO0XVZEKtOrvaA","Red Devil Italian Restaurant & Pizzeria","33.6411081","-112.0178008","['Restaurants', 'Pizza', 'Italian']"
"JImJictLIE48_O1z-l2TGw","Wagon Yard","33.6400327","-112.0249314","['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"WPy74Udv6X8dgxK6F9uxCQ","Subway","33.599418911","-111.9892553","['Fast Food', 'Sandwiches', 'Restaurants']"
"n7dkpRLUl7C6zLRRXk_BDg","Samurai Sam's","33.625558","-111.979556","['Japanese', 'Restaurants']"
"cuxqnMMmbBV0iE2KJJy60Q","A A Wok","33.6272318","-112.0121147","['Chinese', 'Restaurants']"
"q5Vz6JNAGDqAT_P1lB1jVg","Taco Bell","33.64024","-112.029534","['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
"Snu39WyiChz0NwFWRMyUvQ","McDonald's","33.640074","-112.0289332","['Burgers', 'Fast Food', 'Restaurants']"
"-KZA7UoULw_pM3jBBUzb8A","Sardellas Pizza and Wings","33.624732","-112.0144864","['Italian', 'Chicken Wings', 'Restaurants']"
"1OO3fy6z5lxlRuHnnhPStg","Best of Europe Meats & Deli","33.628335","-112.013147","['Polish', 'Delis', 'Sandwiches', 'Restaurants']"
"cvhsdSDaWPjLVnTThQkx8g","El Conquistador","33.6365781347","-112.0140481","['Mexican', 'Restaurants']"
"qXQ3ZBdwI3GlbR5-eYWqNA","Saba's Mediterranean Kitchen","33.639783","-111.97826","['Greek', 'Mediterranean', 'Restaurants']"
"HghAgkxoEpUNZNQbAY485A","Chuck E Cheese's","33.6399009","-112.0100999","['Pizza', 'Restaurants']"
"vFJmFFfPVhHkC3bWOeZnNA","Casey Jones Grill","33.6405727","-112.0202933","['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']"
"4SwDarJGXaUPGv8QpmpHxQ","Ruby Tuesday","33.6021872","-111.9836094","['American (Traditional)', 'Restaurants']"
